GT,D,A,E,F
-0.115191728,-0.07667942,-0.147971386,-0.129926104,-0.109242616
-0.113755677,-0.09840995,-0.146287977,-0.13769287,-0.101003454
-0.109377088,-0.110633045,-0.1303319,-0.142495444,-0.11229988
-0.106465086,-0.11661808,-0.146861099,-0.151919639,-0.108597836
-0.104719758,-0.111525595,-0.114690586,-0.158932774,-0.12739312
-0.104719758,-0.10360311,-0.108302526,-0.149006322,-0.118497243
-0.104719758,-0.10312495,-0.146384726,-0.150555984,-0.10545641
-0.104719758,-0.10680224,-0.137113296,-0.147181674,-0.104389951
-0.102432669,-0.114505574,-0.126834518,-0.128224927,-0.105963332
-0.099821686,-0.105545044,-0.105695611,-0.138709005,-0.104225245
-0.097220614,-0.10980223,-0.107155449,-0.127815871,-0.101721411
-0.095993109,-0.108224735,-0.102516852,-0.117555207,-0.100850611
-0.095993109,-0.10988848,-0.103536174,-0.107090027,-0.090115172
-0.095993109,-0.10168303,-0.100880064,-0.102366261,-0.080148282
-0.095993109,-0.08612995,-0.10065404,-0.100967887,-0.089474216
-0.095993109,-0.063278444,-0.10845309,-0.135669147,-0.099571522
-0.093744375,-0.04976003,-0.10604667,-0.140286706,-0.102096798
-0.089412763,-0.041793585,-0.120939404,-0.13778117,-0.095734828
-0.083297622,-0.03977765,-0.115344636,-0.120786385,-0.090477729
-0.077207082,-0.05369997,-0.08457108,-0.124479265,-0.083256241
-0.072841715,-0.062100552,-0.07557184,-0.126454356,-0.097320968
-0.06891032,-0.05094652,-0.069259174,-0.06941038,-0.060934762
-0.063241649,-0.056465775,-0.079011808,-0.067564711,-0.054648887
-0.056726221,-0.06790552,-0.07597563,-0.062919542,-0.056575861
-0.05192781,-0.029963514,-0.05543565,-0.098970703,-0.062568656
-0.047570316,-0.020579917,-0.052995633,-0.067910328,-0.057150416
-0.043212957,-0.0200612,-0.053996213,-0.055692486,-0.045007214
-0.03885355,-0.017652465,-0.046683704,-0.04836839,-0.040653101
-0.034906585,-0.021960868,-0.038789774,-0.04494733,-0.035601735
-0.031415928,-0.006580753,-0.03180846,-0.056020994,-0.037393347
-0.029670598,0.00910482,-0.031023396,-0.035116358,-0.028867014
-0.028417609,0.014241131,-0.031023396,-0.032056092,-0.024510929
-0.024434609,0.032260858,-0.031023396,-0.036946373,-0.026337713
-0.024434609,0.021549137,-0.031023396,-0.041720444,-0.029240489
-0.024434609,-0.006642966,-0.031023396,-0.025605807,-0.022929148
-0.022689281,-0.002829952,-0.03096035,-0.056427999,-0.037291494
-0.022689281,-0.039029017,-0.031023396,-0.066447719,-0.038215747
-0.022689281,-0.04052712,-0.031261606,-0.071225593,-0.038732363
-0.022689281,0.025153162,-0.045243656,-0.048111339,-0.030540413
-0.021481675,-0.002330555,-0.031023396,-0.045260939,-0.031435881
-0.018871972,-0.11608867,-0.031023396,-0.069935428,-0.042637685
-0.013334027,-0.104612395,-0.031023396,-0.061435313,-0.036985612
-0.006365142,-0.07613303,-0.029150622,-0.0272609,-0.015774469
0.00117902,-0.060879454,-0.031377025,-0.015447189,-0.006401941
0.005531693,-0.033250883,-0.023873696,0.013931879,0.007885714
0.009893088,-0.023876471,0.015433865,0.012351696,0.009109932
0.01424134,-0.088283256,0.031832755,0.02397043,0.017224046
0.018602804,-0.06948908,0.03150867,0.025476768,0.019392551
0.020943951,-0.005805505,0.033501411,0.038617489,0.027832759
0.018081251,0.022697018,-0.014650343,0.027540793,0.021903872
0.011734901,-0.010832844,0.018213472,0.020109851,0.015092093
0.003004509,-0.03926587,0.003388686,0.00419018,0.003085241
-0.007722866,-0.04683046,-0.031023396,0.012029568,0.001922887
-0.02077797,-0.050745323,-0.031023396,-0.042973426,-0.02972648
-0.033616682,-0.043537468,-0.036209967,-0.065240265,-0.041296203
-0.041239257,-0.040426016,-0.051455119,-0.070968332,-0.053475871
-0.04363323,-0.021623088,-0.056243064,-0.065095938,-0.053592622
-0.041887902,-0.018677874,-0.052752407,-0.054644591,-0.04757739
-0.041887902,-0.02701491,-0.052752407,-0.053588738,-0.043536092
-0.041887902,-0.01775988,-0.052752407,-0.046800478,-0.043280836
-0.041887902,-0.017449355,-0.052752407,-0.062954917,-0.046195045
-0.041887902,-0.028301371,-0.052752407,-0.086900487,-0.056819893
-0.041887902,-0.021714685,-0.052752407,-0.077800139,-0.059060646
-0.041887902,-0.008008679,-0.052752407,-0.070577935,-0.045453802
-0.040142573,-0.00029956,-0.049261751,-0.067963674,-0.045958248
-0.040142573,-0.00243604,-0.049261751,-0.06239806,-0.041154735
-0.040142573,0.001197053,-0.049261751,-0.058029174,-0.041348656
-0.038397245,-0.012043273,-0.045771094,-0.044945805,-0.038901527
-0.036651913,-0.000749426,-0.04228043,-0.055507633,-0.037789042
-0.036651913,0.01703483,-0.03793428,-0.077264551,-0.050254268
-0.034906585,0.025717823,-0.038789774,-0.087136806,-0.050631959
-0.033914199,0.013872892,-0.036805001,-0.088393262,-0.058395773
-0.029453108,0.028229231,-0.031023396,-0.072336126,-0.04568082
-0.019770487,0.011453319,-0.020322781,-0.056056205,-0.03724623
-0.01017612,0.0221095,0.014103612,0.017018321,0.003108029
0.000177272,0.03255766,-0.013347818,0.025078012,0.010982096
0.003587712,0.031327277,0.010072341,0.041830364,0.020701871
0.006189793,0.025767906,0.012054399,0.038372479,0.020935592
0.006981317,0.031048829,-0.002917262,0.019766243,0.013184068
0.008726646,0.03668101,0.01099029,0.022026256,0.012716901
0.008783337,0.065404415,0.013098302,0.037720989,0.020009315
0.01140025,0.069221795,-0.000106629,0.047583844,0.026886162
0.012286775,0.07648967,0.02267477,0.038942873,0.022471574
0.014879781,0.07877641,0.025421479,0.043418173,0.026637115
0.019308527,0.07500561,0.028690618,0.045793773,0.026424563
0.031479504,0.037856832,0.038581381,0.04658785,0.033290704
0.04016522,0.044690408,0.063349421,0.04257976,0.040134232
0.047177681,0.0729106,0.047996226,0.075314789,0.052524801
0.050614547,0.0777719,0.068015434,0.079813201,0.052668171
0.046251091,0.02198322,0.04700681,0.062742253,0.050130408
0.038399496,0.046825662,0.04697814,0.057132524,0.045729834
0.037506062,0.053677082,0.045219598,0.043662641,0.03868548
0.038397245,0.05336844,0.051012957,0.066110805,0.049031494
0.038397245,0.052078873,0.048955356,0.066888541,0.049066723
0.03668022,0.034890324,0.038032015,0.06137214,0.048118375
0.034078525,0.014395958,0.042938262,0.060921363,0.045776927
0.014178143,-0.004739476,0.029467085,0.038840359,0.022069588
-0.01012446,0.008134784,-0.010621306,0.02433612,0.006805787
-0.029481346,0.033300765,-0.03467949,-0.080564563,-0.047760741
-0.032362616,0.029862901,-0.067211196,-0.086677633,-0.053738431
-0.026332745,0.039298765,-0.050750498,-0.069620299,-0.040217919
-0.020153105,0.054997846,-0.031023396,-0.057543522,-0.036466025
-0.019198623,0.054265022,-0.025604714,-0.054630542,-0.032778163
-0.01841611,0.064304665,-0.027040632,0.028381744,0.004217893
-0.017453292,0.08107501,0.0264643,-0.046067346,-0.028381112
-0.017453292,0.09991694,0.03082295,-0.048595924,-0.030721153
-0.017453292,0.09577508,-0.020989968,-0.030976195,-0.021839876
-0.01669902,0.08267784,-0.022137178,-0.023933951,-0.019236372
-0.017330028,0.009449186,0.011358498,-0.049250557,-0.028143242
-0.015707964,0.012329886,0.002333736,-0.030185316,-0.020127121
-0.015707964,0.014378371,-0.02888697,0.01901108,0.001393944
-0.015707964,0.013870271,-0.02740352,0.02808091,0.005836631
-0.015707964,0.040161923,0.011675982,0.06039852,0.020878352
-0.013250742,0.025653606,0.018364912,0.048298384,0.014076946
-0.008892763,0.027117549,0.024360185,0.042173963,0.016087552
0.003152572,0.048288062,0.032643124,0.022095142,0.010221425
0.008726646,0.024543999,0.015633589,0.012261944,0.008756814
0.008726646,0.016709616,0.035433076,0.072289214,0.038532935
0.006981317,0.049378768,0.009416832,0.047394189,0.02600216
0.006981317,0.040283732,0.012913918,0.040369619,0.023275599
0.006981317,0.007623339,0.010634245,0.050954017,0.023521493
0.006981317,-0.005786968,0.01132158,0.040570353,0.020706477
0.006981317,0.002221169,-0.014457202,0.037310963,0.018890371
0.00632284,-0.011417193,-0.02473401,0.04699841,0.023029147
0.003726288,-0.030977642,-0.01872477,0.027168564,0.014760581
0.001745329,-0.04677239,-0.031023396,0.026115243,0.01348135
0.000243233,-0.06435519,-0.031023396,0.038349321,0.018959286
-0.004728458,-0.05865206,-0.03133141,0.03505337,0.014726026
-0.015185702,-0.04583785,-0.062341675,0.016226747,0.000440878
-0.02329659,-0.0576642,-0.055886522,-0.046440713,-0.031820322
-0.032630707,-0.071921214,-0.0470595,-0.037187585,-0.03369749
-0.047138318,-0.07266612,-0.061742403,-0.060409119,-0.043329877
-0.057308973,-0.08686334,-0.06928479,-0.066613119,-0.054680504
-0.063396805,-0.08528781,-0.07037401,-0.067374795,-0.06026937
-0.069514547,-0.1023853,-0.096860734,-0.083359269,-0.061340539
-0.076190196,-0.10464502,-0.091751792,-0.098458476,-0.076994628
-0.084892012,-0.114946805,-0.090137705,-0.118957776,-0.094865645
-0.097645522,-0.122189164,-0.10241117,-0.163961934,-0.123612479
-0.107526966,-0.11913574,-0.112542667,-0.174230437,-0.139044042
-0.113989074,-0.119931914,-0.125141263,-0.116439162,-0.111474398
-0.118334682,-0.11069757,-0.132934433,-0.118929266,-0.113480174
-0.118682392,-0.1211448,-0.132880644,-0.129757724,-0.113524122
-0.118682392,-0.11104827,-0.1335347,-0.160150636,-0.13724189
-0.119207049,-0.10489182,-0.147427947,-0.177246206,-0.139180366
-0.123196822,-0.122139156,-0.151048959,-0.164917474,-0.140772667
-0.12667667,-0.13398053,-0.13838671,-0.156952529,-0.119605854
-0.13187878,-0.125838,-0.15801096,-0.134099619,-0.123575781
-0.137110087,-0.12681383,-0.168794283,-0.15065668,-0.123297758
-0.144082646,-0.1305675,-0.183225407,-0.181568499,-0.141259631
-0.148830725,-0.136117,-0.17323316,-0.235521874,-0.183349482
-0.151843652,-0.13528743,-0.185997644,-0.195246256,-0.154132279
-0.15358898,-0.14957918,-0.165623681,-0.15947476,-0.147949179
-0.15358898,-0.15697175,-0.187920317,-0.1552437,-0.139972308
-0.157079637,-0.16586074,-0.196526674,-0.158816063,-0.133274771
-0.161452459,-0.14281987,-0.192792178,-0.171353501,-0.144184729
-0.164937876,-0.13360257,-0.217256277,-0.165116764,-0.143525234
-0.167551607,-0.1266208,-0.220988164,-0.179900533,-0.171395378
-0.167551607,-0.1242238,-0.196333294,-0.190890253,-0.171212202
-0.167551607,-0.13122085,-0.199651604,-0.169774881,-0.145857354
-0.167551607,-0.14090025,-0.193508764,-0.193025001,-0.150000833
-0.167551607,-0.14961143,-0.17555268,-0.208719321,-0.152250772
-0.171042264,-0.15709047,-0.208586697,-0.241448931,-0.179590867
-0.172308041,-0.15685706,-0.18630582,-0.222479063,-0.194525478
-0.178777231,-0.14503475,-0.18738422,-0.226821972,-0.195778516
-0.188707616,-0.14418429,-0.19783571,-0.225222047,-0.19451903
-0.199328115,-0.17520766,-0.20022791,-0.212363485,-0.16705557
-0.207184297,-0.19305241,-0.208136474,-0.222448871,-0.175634348
-0.213656834,-0.21307375,-0.23930264,-0.216649502,-0.204721169
-0.219383943,-0.22066629,-0.22618224,-0.229112108,-0.191523277
-0.227920313,-0.21805985,-0.235170475,-0.264198978,-0.22726603
-0.239253012,-0.20118897,-0.270120943,-0.299353115,-0.235868809
-0.250209511,-0.21301864,-0.260328202,-0.319270533,-0.254587295
-0.254818082,-0.23646675,-0.263530464,-0.294723006,-0.258572922
-0.254493592,-0.23690169,-0.267361904,-0.324243276,-0.259225889
-0.254818082,-0.22970973,-0.261736754,-0.303243426,-0.251932411
-0.254818082,-0.22874866,-0.254894584,-0.312640346,-0.249353522
-0.256563395,-0.22420275,-0.26583743,-0.297541646,-0.240522336
-0.254818082,-0.22215885,-0.275970194,-0.263409546,-0.218628341
-0.254818082,-0.22660875,-0.270490004,-0.255730206,-0.241794625
-0.254818082,-0.23387559,-0.2606902,-0.268387526,-0.233636113
-0.254818082,-0.23143399,-0.290179364,-0.287282226,-0.237464165
-0.253072739,-0.25118086,-0.294475597,-0.256975056,-0.238828377
-0.253072739,-0.24341713,-0.277477207,-0.276578301,-0.246745571
-0.254818082,-0.245238,-0.282500324,-0.293397318,-0.255438661
-0.253697348,-0.24337912,-0.277063097,-0.283966852,-0.264749601
-0.251327425,-0.21291186,-0.26438618,-0.262876415,-0.232011791
-0.248486973,-0.1956283,-0.328786566,-0.256172427,-0.233363144
-0.247836754,-0.20530443,-0.286365077,-0.251550401,-0.203634027
-0.245006914,-0.19746006,-0.278685057,-0.261442281,-0.218050753
-0.240202031,-0.16763388,-0.252959133,-0.295152709,-0.226145404
-0.231719523,-0.17796756,-0.280734326,-0.303137477,-0.233612195
-0.220878958,-0.16857943,-0.275391115,-0.226942322,-0.194694788
-0.201691959,-0.15593159,-0.221161349,-0.235784878,-0.186887856
-0.180417142,-0.14716245,-0.189442765,-0.214354907,-0.167781374
-0.159150754,-0.12542768,-0.1646653,-0.192916102,-0.167648233
-0.148006164,-0.12699991,-0.179450397,-0.197910031,-0.148859049
-0.144862324,-0.1344475,-0.208355904,-0.2071587,-0.161694003
-0.144862324,-0.12956703,-0.183108248,-0.244713202,-0.171357215
-0.139325218,-0.11752821,-0.159297627,-0.267939735,-0.191146933
-0.125033252,-0.1063958,-0.129418529,-0.213347135,-0.145110613
-0.104170323,-0.10207088,-0.10633934,-0.163679529,-0.127259457
-0.08859291,-0.08675964,-0.100029959,-0.123998529,-0.088498327
-0.082030475,-0.07893763,-0.09138252,-0.099099605,-0.087594915
-0.082030475,-0.06603515,-0.112879142,-0.101902385,-0.087624525
-0.082030475,-0.05617942,-0.133037554,-0.119174725,-0.08417092
-0.080180231,-0.028947761,-0.129337066,-0.125740083,-0.082409803
-0.075818811,0.014019365,-0.120614225,-0.151439672,-0.095212359
-0.069615718,0.029520215,-0.10820804,-0.145388494,-0.094077001
-0.064577185,0.0178272,-0.098130973,-0.157890194,-0.099229414
-0.064577185,0.018863255,-0.098130973,-0.160527574,-0.105616923
-0.065520341,0.01295018,-0.100017286,-0.164195179,-0.102780625
-0.066322513,0.012266384,-0.112795536,-0.146010339,-0.094115421
-0.063654679,0.014703944,-0.100966852,-0.137306276,-0.096184811
-0.053983621,0.024126949,-0.076943846,-0.12079268,-0.073357226
-0.044362714,0.015405217,-0.057702032,-0.112883509,-0.076734439
-0.036615933,0.011986785,-0.042208471,-0.105239484,-0.068016881
-0.031337151,0.013853511,-0.031650905,-0.093498373,-0.050076926
-0.024357378,0.036267854,-0.031023396,0.028212906,0.001642865
-0.014819574,0.0596286,-0.02232058,0.025699845,0.005147684
-0.008698152,0.07170181,-0.014107909,0.018664725,0.004261162
-0.003490658,0.081020094,0.002479689,0.019003756,0.006634941
-0.001745329,0.08004967,-0.00689707,0.018149725,0.007589757
-0.006969439,0.08262994,-0.013503237,0.021070868,0.005832381
-0.022627004,0.08600503,-0.033778844,0.042223012,0.009155144
-0.017591845,0.110204145,0.001225615,0.058303121,0.017139908
0.013685608,0.10159242,0.014279174,0.044430866,0.025120601
0.042538902,0.070361055,0.044086725,0.05409402,0.042130432
0.059183522,0.083266385,0.061804704,0.088964802,0.072051747
0.065399143,0.1060228,0.06704004,0.084488795,0.073430884
0.066322513,0.106074534,0.070511788,0.086008159,0.073386622
0.066322513,0.09866553,0.06673161,0.083867639,0.070039724
0.066322513,0.09095444,0.079845734,0.083919615,0.063018297
0.065537167,0.07909787,0.075484493,0.085578292,0.071187449
0.062922736,0.07567358,0.079976323,0.080856209,0.067032072
0.056815066,0.067491606,0.072227113,0.063464031,0.056944254
0.050788956,0.07118184,0.075994661,0.056527172,0.04913356
0.04384132,0.077287875,0.055709524,0.072456424,0.054566483
0.03349497,0.083896935,0.059194448,0.06777552,0.044264465
0.027169143,0.093698665,0.042607952,0.055313389,0.037317259
0.02617994,0.08578541,0.032366218,0.049617432,0.034223578
0.02295283,0.05744014,0.024432615,0.06164965,0.03524249
0.015971296,0.048925772,0.02019214,0.064256556,0.035643249
0.005508694,0.059003577,0.017978972,0.07257573,0.03402038
0.001745329,0.072169155,0.017521536,0.076504671,0.035594011
0.005961351,0.07215887,0.024121871,0.069921799,0.032120435
0.011917406,0.058257326,0.030315468,0.06698378,0.032750287
0.02550497,0.06334186,0.033315495,0.069861202,0.046711493
0.039608099,0.061046056,0.048596386,0.068255751,0.050250104
0.041192107,0.05721298,0.048859641,0.062253533,0.050019415
0.033688501,0.04361351,0.042440217,0.044790159,0.036884943
0.023751412,0.029829713,0.029513555,0.067756492,0.038697026
0.024238837,0.035808563,0.035850152,0.076239357,0.040726486
0.031016275,0.041500524,0.041566995,0.092470145,0.052899327
0.037990072,0.06275282,0.04853186,0.084951116,0.050996596
0.040142573,0.069731526,0.059367076,0.102211037,0.06910495
0.045149409,0.06644053,0.06053617,0.092380311,0.058352968
0.050614547,0.05644398,0.05289989,0.109842773,0.079219888
0.050614547,0.072502665,0.056320764,0.113267633,0.068686949
0.051238865,0.07902015,0.05243311,0.111674655,0.070748957
0.052359879,0.06971332,0.06497304,0.118185601,0.077339266
0.054105207,0.084978566,0.06838242,0.118468373,0.076405385
0.054105207,0.094297126,0.058271527,0.099106473,0.067956357
0.054105207,0.104375735,0.09146515,0.064362847,0.053377782
0.054105207,0.11930728,0.07868139,0.062932454,0.055578871
0.055850536,0.10758383,0.07828412,0.058286364,0.047454533
0.055850536,0.10010328,0.08210749,0.091158904,0.071864398
0.056428496,0.087703824,0.060873933,0.088667224,0.068422691
0.059039289,0.08205135,0.06868728,0.116872751,0.085525935
0.061651284,0.07890718,0.088194735,0.130704496,0.089358136
0.067425773,0.08661788,0.08418964,0.132253167,0.083466292
0.07671528,0.09839153,0.098108724,0.15972188,0.10174705
0.091185406,0.12858549,0.12242891,0.183826014,0.115054296
0.106872314,0.13683297,0.14266881,0.203724006,0.127566528
0.124286397,0.15648606,0.18138957,0.204253323,0.156414465
0.137690743,0.15780018,0.20282039,0.158983837,0.132051581
0.152530855,0.15474497,0.19493861,0.186005905,0.136690964
0.167841295,0.13989381,0.18840311,0.219405285,0.190271848
0.188773442,0.1810206,0.204917685,0.225002338,0.19388992
0.214158179,0.25124493,0.24649273,0.236800821,0.211798771
0.237215238,0.29867977,0.24664666,0.245917282,0.222412066
0.250557124,0.2907769,0.2704516,0.291838236,0.238831799
0.254818082,0.2542596,0.30293638,0.286243378,0.252557215
0.250852768,0.26850837,0.29323474,0.308209352,0.245810533
0.248242088,0.32791385,0.26177603,0.305866912,0.269588813
0.245160839,0.3166559,0.2841271,0.296332561,0.22658656
0.235142173,0.3021773,0.256562355,0.316823827,0.238082079
0.230383456,0.28568807,0.232513532,0.335503644,0.26061819
0.233432932,0.21431969,0.2611144,0.338439068,0.254095648
0.23778546,0.2352029,0.26210403,0.29673642,0.222261881
0.242134523,0.27020717,0.26612216,0.245489497,0.20793991
0.242600769,0.30750614,0.2896325,0.266967431,0.209514568
0.244346097,0.26051363,0.2552001,0.274169603,0.228320124
0.249033996,0.27903652,0.26345748,0.282368244,0.247959852
0.257832882,0.32288074,0.264717333,0.288083258,0.267011341
0.267835261,0.34755445,0.3202402,0.283131663,0.23336127
0.270526022,0.3407215,0.295964223,0.304564505,0.23927532
0.270526022,0.30780837,0.28847662,0.307075665,0.276025901
0.270526022,0.2981849,0.2730984,0.314561605,0.270720402
0.270526022,0.32132846,0.27812052,0.305596625,0.278577082
0.26929344,0.33379155,0.30601776,0.307581221,0.259046519
0.267035365,0.34156486,0.3505899,0.289529555,0.233881867
0.267035365,0.32587194,0.3230308,0.284434695,0.251156261
0.267035365,0.31877902,0.27925715,0.314737415,0.269388876
0.267035365,0.31905758,0.33590215,0.308793395,0.277789015
0.269437203,0.32220858,0.31313363,0.291397948,0.242118001
0.281090349,0.32946715,0.33403805,0.300059648,0.247433313
0.299678339,0.31641942,0.3205083,0.324107578,0.252627606
0.317121368,0.3243498,0.32909414,0.331932185,0.31512204
0.324631244,0.3688153,0.35782334,0.343322356,0.281952299
0.324631244,0.3824672,0.36802536,0.336511996,0.265889638
0.324913931,0.3792229,0.3762422,0.335803369,0.314201391
0.332178066,0.37524894,0.35468984,0.345061399,0.287164396
0.345163229,0.3497528,0.35261708,0.358348846,0.322542515
